"Case Type",Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Employees on charge/petition",Participants,Union,"Unit Sought",Voters
R,"Region 14, Saint Louis, Missouri",14-RC-357491,"Green Light Dispensary",Closed,12/27/2024,01/03/2025,"Withdrawal Non-adjusted",Harrisonville,MO,21,"Employer, Legal Representative, Kaemmerer Michael, McCarthy Leonard & Kaemmerer, 825 Maryland Center Dr, Ste 300, Town & Country, MO, 63017, (314)445-9072
Petitioner, Union, International Brotherhood of Teamsters Local Union 955, Kansas City, MO, 64130, (816)714-8424
Employer, Employer, Green Light Dispensary, Harrisonville, MO, 64701, (816)272-1655
",,"Included: All full-time and part-time Bud Tenders, Inventory Clerks and Leads preforming work for Green Light Dispensary at 1408 Route 291 Harrisonville MO 64701 Excluded: All Supervisors as defined in the ACT",
R,"Region 27, Denver, Colorado",27-RC-357554,"Colorado Coalition for the Homeless",Closed,12/27/2024,02/13/2025,"Certification of Results",Denver,CO,48,"Employer, Legal Representative, Pepple Bronwyn, Williams Weese Pepple & Ferguson, PC, 1801 California Street, Suite 3400, Denver, CO, 80202, (303)861-2828
Petitioner, Legal Representative, Reinken William, Rosenblatt, Gosch & Reinken, PLLC, 8085 East Prentice Avenue, Greenwood Village, CO, 80111-2705, (303)721-7399
Employer, Employer, Colorado Coalition for the Homeless, Denver, CO, 80205
Petitioner, Union, Service Employees International Union, Local 105, Denver, CO, 80219, (303)570-8678
",,"Included: All full-time and regular part-time employees in the Housing Assistance Department. Excluded: All other employees and statutorily excluded positions.",32
R,"Region 10, Atlanta, Georgia",10-RC-357414,"Defense Contracting Activity, LLC and Paragon Systems, Inc. -  Joint Employers",Closed,12/27/2024,01/31/2025,"Certific. of Representative",Durham,NC,55,"Employer, Legal Representative, Gaines Eden, Brown Gaines LLC, 800 Maine Ave SW, Ste 100, Washington, DC, 20024, (202)573-6865
Employer, Legal Representative, Hagan Laura, Paragon Systems, Inc., 13900 Lincoln Park Drive, Suite 300, Herndon, VA, 20171
Employer, Legal Representative, O’Connor Steven, Paragon Systems, Inc., 13900 Lincoln Park Drive, Suite 300, Herndon, VA, 20171, (703)750-1098
Petitioner, Union, The Security Officers Association of RTP, Clayton, NC, 27527, (919)757-2912
Employer, Employer, Paragon Systems, Inc., Herndon, VA, 20171, (703)750-1098
Employer, Employer, Defense Contracting Activity, LLC, Chantilly, VA, 25101, (703)906-4874
","The Security Officers Association of RTP","Included: 
All armed security officers at or below the rank of Sargent 

Excluded: All armed security officers at or above the rank of Lieutenant
",41
R,"Region 02, New York, New York",02-RC-357470,"Parkchester DPS, LLC.",Closed,12/27/2024,01/06/2025,"Withdrawal Non-adjusted",Bronx,NY,65,"Petitioner, Additional Service, Torres Francisco, Parkchester Patrolman Benevolent Association, 1449 West Ave P.O. BOX 40, Bronx, NY, 10462, (347)767-6254
Employer, Legal Representative, Rothschild Howard, HOWARD I. ROTHSCHILD, ESQ., One Penn Plaza, Suite 2110, New York, NY, 10119, (212)889-4100
Petitioner, Union, Parkchester Patrolman Benevolent Association, Bronx, NY, 10462, (914)564-9291
Employer, Employer, Parkchester DPS, LLC, Bronx, NY, 10462, (718)320-6082
",,"Included:

Peace Officers, dispatchers, security officers, detectives, sergeants 

Excluded: 

All other job titles employed by Parkchester DPS LLC",
R,"Region 27, Denver, Colorado",27-RM-357479,"SWCA, Incorporated dba SWCA Environmental Consultants",Closed,12/27/2024,01/14/2025,"Withdrawal Non-adjusted",Broomfield,CO,10,"Petitioner, Legal Representative, Meister Christopher, Ogletree, Deakins, Nash, Smoak & Stewart, P.C., Esplanade Center III, 2415 East Camelback Road, Suite 800, Phoenix, AZ, 85016, (602)778-3700
Petitioner, Legal Representative, Nelson Mark, Ogletree, Deakins, Nash, Smoak & Stewart, P.C., 2000 S. Colorado Boulevard, Tower 3 - Suite 900, Denver, CO, 80222, (303)228-1278
Petitioner, Employer, SWCA Incorporated dba SWCA Environmental Consultants, Broomfield, CO, 80021
Involved Party, Union, International Brotherhood of Teamsters Local 455, Denver, CO, 80212, (303)458-1600
Involved Party, Union, International Brotherhood of Teamsters Local 455, Denver, CO, 80212, (303)480-1015
",,"Excluding: Are Associate Project manager; Staff Compliance Monitor Assistant Staff
Compliance Monitor. And any supervisors or any other management.
Including: Are Assistant Staff Archaeologist, Staff Archaeologist, Assistant project
Archaeologist and Archaeologist. Cultural Resource Technician.",
R,"Region 14, Saint Louis, Missouri",14-RD-357444,"Cargill Inc.",Closed,12/27/2024,02/10/2025,"Certification of Results","Kansas City",MO,21,"Involved Party, Legal Representative, Resnick Anthony, United Steelworkers District 11 Local 617, affiliated with United Steel, Paper, and Forestry, Rubber, Manufacturers, Energy, Allied Industrial and Service Workers, International Union, 60 Blvd Allies, Room 807, Pittsburgh, PA, 15222, (412)562-2562
Employer, Legal Representative, Anderson Janet, Cargill Law Department, 15407 McGinty Rd W, Wayzata, MN, 55391-2365, (952)742-7070
Involved Party, Union, United Steelworkers District 11 Local 617, affiliated with United Steel, Paper, and Forestry, Rubber, Manufacturers, Energy, Allied Industrial and Service Workers, International Union, Independence, MO, 64055-3369, (816)836-1400
Employer, Employer, Cargill Inc., Kansas City, MO, 64120, (918)706-8838
Petitioner, Individual
","United Steelworkers District 11 Local 617, affiliated with United Steel, Paper, and Forestry, Rubber, Manufacturers, Energy, Allied Industrial and Service Workers, International Union","Included: All full time and regular part time process techs, loaders, lab techs employed by the company at Paseo Cargill Biodiesel Plant

Excluded: Maintenance employees, professional employees, guards and supervisors as defined by National Labor Relations Act and all other employees",22
R,"Region 04, Philadelphia, Pennsylvania",04-RM-357445,"Compass Group, USA d/b/a Wolfgang Puck Catering",Closed,12/27/2024,02/03/2025,"Certific. of Representative",Philadelphia,PA,90,"Petitioner, Legal Representative, Coxson Christopher, Compass Group, USA d/b/a Wolfgang Puck Catering, 1037 Wheatland Avenue, Lancaster, PA, 17603, (862)579-1757
Involved Party, Legal Representative, Botta Nicholas, 230 S Broad Street Suite 1400, Philadelphia, PA, 19102, (215)732-0101
Involved Party, Union, International Alliance of Theatrical Stage Employees, Moving Picture Technicians, Artists and Allied Crafts of the United States, Its Territories and Canada (IATSE), Local B-29, Philadelphia, PA, 19148
Petitioner, Employer, Compass Group, USA d/b/a Wolfgang Puck Catering, Philadelphia, PA, 19123, (484)571-4968
","International Alliance of Theatrical Stage Employees, Moving Picture Technicians, Artists and Allied Crafts of the United States, Its Territories and Canada (IATSE), Local B-29","Included: Bartenders, barbacks, runners, ID checkers, servers, and cooks 
Excluded: All other employees, BOH/FOH leads, managers, chefs, professionals, clerical employees, guards and supervisors as defined in the Act,",90
R,"Region 10, Atlanta, Georgia",10-RC-357427,"Recreational Equipment, Inc.",Closed,12/27/2024,02/03/2025,"Certific. of Representative",Greensboro,NC,27,"Employer, Legal Representative, Gniewek Andrew, Morgan, Lewis & Bockius LLP, 2222 Market Street, Philadelphia, PA, 19103, (267)432-7733
Employer, Legal Representative, Rosenthal Geoffrey, Morgan, Lewis & Bockius, LLP, 2222 Market Street, Philadelphia, PA, 19103, (215)963-5141
Employer, Legal Representative, Ojo Samantha, Morgan, Lewis & Bockius LLP, 2222 Market Street, Philadelphia, PA, 19103, (213)612-7379
Petitioner, Union, Retail, Wholesale, and Department Store Union, New York, NY, 10001, (347)891-2514
Employer, Employer, Recreational Equipment, Inc., Greensboro, NC, 27410
","Retail, Wholesale, and Department Store Union","Included: All non-supervisory employees as defined by the NLRA 

Excluded: Casual Employees",23
R,"Region 19, Seattle, Washington",19-UD-357422,"First Student, Inc.",Closed,12/27/2024,02/17/2026,"Dismissal Non-adjusted","Battle Ground",WA,168,"Involved Party, Legal Representative, Holden Annie, Reid, Ballew & Leahy LLP, 100 W Harrison St Ste N-300, Seattle, WA, 98119-4143, (206)285-3610
Petitioner, Legal Representative, Andrus, Byron, National Right to Work Legal Defense Foundation, 8001 Braddock Road, Springfield, VA, 22160, (703)770-3377
Involved Party, Legal Representative, Ballew David, Reid Ballew & Leahy,L.L.P., 100 W Harrison Street, North Tower, Suite N-300, Seattle, WA, 98119-4143, (206)285-3610
Employer, Legal Representative, Martel Kathryn, FirstGroup America, Inc., 13200 Crossroads Parkway, Suite 450, City of Industry, CA, 91746, (847)899-2905
Involved Party, Additional Service, Alcomendas Thomas, Chauffeurs, Teamsters and Helpers, Local 58, 2212 NE Andresen Road, Vancouver, WA, 98661, (360)693-5841
Involved Party, Union, Chauffeurs, Teamsters and Helpers, Local 58, Vancouver, WA, 98661-7308, (360)693-5841
Employer, Employer, First Student, Inc., Battle Ground, WA, 98604, (360)841-7099
Employer, Additional Service, First Student, Inc., Yacolt, WA, 98675
Petitioner, Individual
",,"Included: Regular, Sped and Standby School Bus Drivers. Excluded: Staff, Mechanics and Sub Bus Drivers.",
R,"Region 01, Boston, Massachusetts",01-RC-357357,"Crobo LLC",Closed,12/26/2024,01/23/2025,"Certific. of Representative",Portland,ME,23,"Employer, Legal Representative, Goldstein Hope, Shepard Exposition Services, c/o Vedder Price, PC, 1633 Broadway, 31st Floor, New York, NY, 10019, (469)895-4760
Petitioner, Legal Representative, Young Jeffrey, Solidarity Law, 9 Longmeadow Road, Cumberland, ME, 04110, (207)844-4243
Employer, Legal Representative, Demith Peyton, Vedder Price P.C., 222 North LaSalle Street, Suite 2600, Chicago, IL, 60601, (312)609-7500
Petitioner, Union, INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES, LOCAL 114, Portland, ME, 04104-0993
Employer, Employer, Crobo LLC, Portland, ME, 04101, (207)956-6000
","INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES, LOCAL 114","Included:  Stagehands and stage technicians.
Excluded:  All other employess.",19
R,"Region 02, New York, New York",02-RM-357405,"Foundation Building Materials, LLC",Closed,12/26/2024,03/04/2025,"Certification of Results",Bronx,NY,4,"Petitioner, Legal Representative, Martone Andrew, Martone Legal, LLC, 600 Emerson Road, Suite 205, St. Louis, MO, 63141, (314)862-0608
Petitioner, Legal Representative, Robinson Matthew, Martone Legal, LLC, 600 Emerson Road, Suite 205, Creve Coeur, MO, 63141, (314)862-3295
Involved Party, Union, International Brotherhood of Teamsters, Local 11, North Haledon, NJ, 07508-2357, (862)295-3311
Petitioner, Employer, Foundation Building Materials, LLC, Bronx, NY, 10461
","International Brotherhood of Teamsters, Local 11","Included: Drivers and warehousemen at the facility located at 2925 E Tremont Avenue


Excluded: All professional employees, technical employees, managerial employees, guards, and supervisors as defined by the Act.",5
R,"Region 19, Seattle, Washington",19-RC-357387,"Wenatchee Regional Eye Center Confluence Health",Closed,12/26/2024,01/06/2025,"Withdrawal Non-adjusted",Wenatchee,WA,46,"Employer, Legal Representative, Lynch Matthew, Sebris Busto James, 15375 SE 30th Pl Ste 310, Bellevue, WA, 98007-6500, (425)450-3387
Employer, Employer, Wenatchee Regional Eye Center Confluence Health, Wenatchee, WA, 98801, (509)670-5880
Petitioner, Union, United Food and Commercial Workers Local 3000, Des Moines, WA, 98198, (206)949-7600
",,"Included: The Petitioner seeks to add through an Armour-Globe election all regular full time, part time, and per diem Ophthalmic Tech I, Ophthalmic Tech II, Ophthalmic Tech III, Ophthalmic Tech Lead, Ophthalmic Tech II Lead, Ophthalmic Tech III Lead at the 933 Red Apple Rd. Wenatchee, WA 98801 location into the existing bargaining unit. 

Excluded: All supervisors, guards and confidential employees as defined by the Act",
R,"Region 21, Los Angeles, California",21-RC-357348,"AHMC Anaheim Regional Medical Center LP",Closed,12/26/2024,02/24/2025,"Certific. of Representative",Anaheim,CA,47,"Employer, Legal Representative, Bosley Jeffrey, Davis Wright Tremaine LLP, 50 California Street, 23rd Floor, San Francisco, CA, 94111, (415)276-6594
Petitioner, Legal Representative, Crane Justin, The Myers Law Group, APC, 9327 Fairway View Place, Suite 100, Rancho Cucamonga, CA, 91730, (909)919-2027
Petitioner, Union, Service Employees International Union, Local 121RN, Pasadena, CA, 91103, (626)639-6200
Employer, Employer, AHMC Anaheim Regional Medical Center, Anaheim, CA, 92801, (714)775-1450
","Service Employees International Union, Local 121RN","Included: All full-time, regular part-time, and per diem professionals, including Occupational Therapists, Physical Therapists, Speech Therapists, Social Workers, Clinical Lab Scientists, and Pharmacists employed by the Employer at its facility located at 1111 West La Palma Avenue, Anaheim, California. Excluded: All other employees, employees of third parties and other agencies supplying labor to the Employer, already represented employees, physicians, residents, technical employees, skilled maintenance employees, business office clerical employees, guards, all other non-professional employees, confidential employees, managerial employees, and supervisors as defined in the Act.",48
R,"Region 25, Indianapolis, Indiana",25-RC-357395,"AVI Foodsystems, Inc.",Closed,12/26/2024,05/09/2025,"Certification of Results",Richmond,IN,35,"Petitioner, Additional Service, Springate Colleen, United Auto Workers, Region 2B, 2431 Directors Row Suite G, Indianapolis, IN, 46241
Employer, Additional Service, Wharry Jeff, AVI Foodsystems, Inc., 1130 NW 5th Street, Richmond, IN, 47374, (330)372-0463
Employer, Legal Representative, Shoup Steve, Shoup Law, 6012 Broadway Street, Indianapolis, IN, 46220
Petitioner, Union, United Auto Workers, Region 2B, Indianapolis, IN, 46241, (812)261-2848
Employer, Employer, AVI Foodsystems, Inc., Richmond, IN, 47374, (765)966-8131
","United Auto Workers, Region 2B","Included: CSA, Floaters, Delivery, Service Drivers, Maintenance, Service Technicians, Food Packers

Excluded: Supervisors, Managers, Office Clericals, Professionals and Guards",32
R,"Region 31, Los Angeles, California",31-RD-357339,"USC Verdugo Hills Hospital",Open,12/26/2024,,,Glendale,CA,138,"Petitioner, Legal Representative, Andrus Byron, National Right to Work Legal Defense Foundation, 8001 Braddock Road, Springfield, VA, 22160, (703)770-3377
Petitioner, Legal Representative, Earls Eamon, National Right to Work Legal Defense Foundation, Inc., 8001 Braddock Road, Suite 600, Springfield, VA, 22160, (703)770-3359
Involved Party, Legal Representative, Hoffman Florice, Law Office of Florice Hoffman, L.C., 8502 East Chapman Avenue, Suite 353, Orange, CA, 92869, (714)282-7918
Employer, Legal Representative, Barry Mohamed, Davis Wright Tremaine LLP, 1301 K Street NW, Suite 500 East, Washington, DC, 20005, (206)973-4297
Employer, Legal Representative, Finch Peter, Davis Wright Tremaine LLP, 920 Fifth Avenue, Suite 3300, Seattle, WA, 98104, (206)622-3150
Petitioner, Individual
Involved Party, Union, National Union of Healthcare Workers, Glendale, CA, 91204, (818)241-0140
Employer, Employer, USC Verdugo Hills Hospital, Glendale, CA, 91208, (818)952-3514
",,"Included: All full-time, regular part-time and per diem Technical employees.

Excluded: All other employees, represented emploees, business office employees and supervisors as defined in the Act.

",
R,"Region 29, Brooklyn, New York",29-RM-357428,"Progressive Maintenance, LLC",Open,12/26/2024,,,Brooklyn,NY,19,"Involved Party, Legal Representative, Assaily Abrahim, Barnes Iaccarino & Sheppard LLP, 258 Saw Mill River Road, Elmsford, NY, 10523, (914)592-1515
Petitioner, Legal Representative, Wolff Carla, Clifton Budd & DeMaria, LLP, The Empire State Bldg, 350 Fifth Avenue, 61st Floor, New York, NY, 10118, (212)687-7410
Involved Party, Legal Representative, Stuart Lydia, Local 2, Bldg Service, Employee Factory Workers USA, IUJAT, AFL-CIO Nat'l Union, 82-01 Rockaway Blvd., Ste. 130, Ozone Park, NY, 11416, (646)235-4819
Petitioner, Legal Representative, De Biasi Neresa, Morgan Lewis & Bockius LLP, (212)687-7410
Involved Party, Legal Representative, Kern Steven, Barnes Iaccarino Shepherd LLP, 258 Saw Mill River Road, Elmsford, NY, 10523, (914)592-1515
Petitioner, Employer, Progressive Maintenance, LLC, Roslyn, NY, 11576, (516)277-9310
Involved Party, Union, Local 2 Building Service Employees & Factory Workers USWU, IUJAT, Ozone Park, NY, 11416
",,"Included:
Building superintendents and porters at the following addresses: 894 Fountain Ave., 11629 Seaview Ave., 881 Erskine Street, 10 Schroeders
Walk, 911 Erskine Street, 702 Vandalia Ave., Brooklyn, NY 11239.
Excluded: All others excluded by the Act.",
