"Case Type",Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Employees on charge/petition",Participants,Union,"Unit Sought",Voters
R,"Region 16, Fort Worth, Texas",16-RC-190567,"DALLAS AIRMOTIVE INC.",Closed,12/29/2016,01/05/2017,"Withdrawal Non-adjusted",DALLAS,TX,147,"Petitioner, Legal Representative, TANNER ROD, TANNER & ASSOCIATES, PC, 6300 RIDGLEA PL, STE 407, FORT WORTH, TX, 76116, (817)377-8833
Employer, Legal Representative, Finegan William, Munsch, Hardt, Kopf & Harr, P.C., 500 N Akard St Ste 3800, Dallas, TX, 75201-6659, (214)855-7501
Employer, Employer, DALLAS AIRMOTIVE, INC., Dallas, TX, 75229-5700, (214)956-3001
Petitioner, Union, INTERNATIONAL ASSOCIATION OF MACHINIST AND AEROSPACE WORKERS, Fort Worth, TX, 76108-1838, (817)246-7039
Employer, Employer, DALLAS AIRMOTIVE DFW AIRPORT, GRAPEVINE, TX, 76051-8641
",,"Included: All Production and Maintenance employees including Lead Persons

 Excluded: All supervisory personnel",
R,"Region 05, Baltimore, Maryland",05-RC-190550,"Universal Services of America LLC d/b/a Allied Universal Security Services",Closed,12/29/2016,02/02/2017,"Certific. of Representative",Richmond,VA,50,"Petitioner, Legal Representative, Misir Deborah, Lally & Misir, LLP, 220 Old Country Road, Suite 2, Mineola, NY, 11501-4209, (516)741-2666
Employer, Legal Representative, Crawford Matthew, Martenson Hasbrouck Simon LLP, 3379 Peachtree Road, N.E., Suite 400, Atlanta, GA, 30326-1020, (404)909-8100
Employer, Employer, Universal Services of America LLC dba Allied Universal Security Services, Conshohocken, PA, 19428-2083, (404)909-8100
Petitioner, Union, Law Enforcement Officers Security Unions LEOSU-DC, Washington, DC, 20004-1329, (202)595-3510
Employer, Legal Representative, MARTENSON HASBROUCK & SIMON LLP, Atlanta, GA, 30326-1020
","Law Enforcement Officers Security Unions LEOSU-DC","Included: All regular full-time and regular part-time armed and unarmed security officers, corporals, sergeants, lieutenants and captains performing guard duties as defined in Section 9(B)(3) of the National Labor Relations Act, Employed by Allied Universal; Excluded: All office clerical employees, professional employees, and supervisors as defined in the Act.",52
R,"Region 20, San Francisco, California",20-RC-190542,"La Clinica De La Raza, Inc.",Closed,12/29/2016,02/14/2017,"Certific. of Representative",Vallejo,CA,100,"Petitioner, Legal Representative, Sencer Caren, Weinberg, Roger & Rosenfeld, 1375 55th Street, Emeryville, CA, 94608, (510)337-1001
Employer, Legal Representative, Sloan Jeff, Renne Sloan Holtzman Sakai LLP, 350 Sansome St Ste 300, San Francisco, CA, 94104-1307, (415)678-3806
Employer, Employer, La Clinica de La Raza, Inc., Oakland, CA, 94601, (510)535-4000
Petitioner, Union, Service Employees International Union, Local 1021, Oakland, CA, 94609, (510)219-8908
Employer, Notification, La Clinica Vallejo, Vallejo, CA, 94590-5905
Employer, Notification, La Clinica Vallejo Great Beginnings, Vallejo, CA, 94589-2517
Employer, Notification, La Clinica North Vallejo, Vallejo, CA, 94589-2517
Employer, Notification, La Clinica Vallejo Dental, Vallejo, CA, 94590
","Service Employees International Union, Local 1021","All full-time and regular part-time Behavioral Medicine Specialist; Case Manager I; Case Manager II; Case Manager III; Clerk; Clerk-Medical Records; Clerk-Phone; Clerk I-Medical Records; Clinical Office Assistant; Community Health Educator (CHE); CHE Human Services Specialist (CHE, HSS); Community Health Educator I - Community Health Worker; Dental Assistant; Dental Hygienist; Dentist I; Doctor of Dental Surgery (DDS); Family Medicine Physician; Family Nurse Practioner (FNP); Family Nurse Practitioner, Certified Mid Wife (FNP/CMW); Family Physician; Front Desk Clerk; Health Educator I;  Health Services Specialist; Human Services Specialist (HHS); HSS Clerk' Hygienist; Integrated Behavioral Health Clinician (IBHC) I; Integrated Behavioral Health Clinician II; Integrated Behavioral Health Clinician III; Medical Assistant (MA); Medical Assistant - 1; Medical Assistant I; Medical Assistant II; Medical Doctor (MD); MD Master of Public Health (MD, MPH); Medical Records Clerk; Masters of Science in Nursing, Family Nurse Practitioner - Certified (MSN FNP-C); Nurse Practitioner; Nutritionist II; Panel Manager Assistant; Patient Navigator; Pediatrician; Pharmacy Tech; Physician; Physician Assistant; Renatal Medical Assistant (PMA); Psychologist; Psychiatrist; Registered Dental Assistant (RDA); Referral Specialist; Registered Nurse (RN); RN - Case Manager; Senior Clerk; and Triage Registered Nurse employed at the Employer's facility in Vallejo, California

Excluded:  all other employees at the Employer's facilities in Vallejo, California",92
R,"Region 19, Seattle, Washington",19-RD-190560,"Milam, Inc. d/b/a Milam Mazda and as Milam Truck Country",Closed,12/29/2016,01/27/2017,"Certification of Results",Puyallup,WA,10,"Employer, Legal Representative, Ostroff Paul, Ballard Spahr LLP, 601 SW 2nd Ave  Ste 2100, Portland, OR, 97204-3158, (503)778-2122
Employer, Employer, Milam, Inc. d/b/a Milam Mazda, Puyallup, WA, 98371-4153, (253)845-1766
Involved Party, Union, INTERNATIONAL ASSOCIATION OF  MACHINISTS & AEROSPACE WORKERS, DISTRICT LODGE NO.160, LOCAL LODGE NO. 297, UNIVERSITY PLACE, WA, 98466-7668, (253)472-9692
Petitioner, Individual
",,"Included:  All Service Technicians.

Excluded:  All other employees, guards and supervisors as defined in the Act.",14
R,"Region 19, Seattle, Washington",19-RD-190582,"Franciscan Medical Group",Closed,12/29/2016,04/25/2018,"Certification of Results",Tacoma,WA,10,"Involved Party, Legal Representative, Kussmann Kristen, Douglas Drachler McKee & Gilbrough, LLP, 1904 3rd Ave Ste 1030, Seattle, WA, 98101-1170, (206)623-0900
Employer, Legal Representative, O'Connell Timothy, Stoel Rives LLP, 600 University St Ste 3200, Seattle, WA, 98101-3122, (206)624-0900
Employer, Employer, Franciscan Medical Group, Tacoma, WA, 98405-4944, (253)426-4464
Petitioner, Individual
Involved Party, Union, SEIU Healthcare 1199NW, Renton, WA, 98057-3239, (425)917-1199
",,"Included:  Patient Access Reps, Medical Assistants, Referral Coordinators, HIM Reps.

Excluded:  RN's, LPN's, Techs, Doctors, Mid Level Providers.",113
R,"Region 29, Brooklyn, New York",29-UD-190469,"Wyandanch Wheatley Heights Ambulance Corp.",Closed,12/28/2016,01/10/2017,"Withdrawal Non-adjusted",Wyandanch,NY,17,"Employer, Legal Representative, Dandeneau Geerald, 425 Broad Hollow Rd., Ste 418, Melville, NY, 11747-4730, (631)454-0606
Employer, Employer, Wyandanch Wheatley Heights Ambulance Corp., Wyandanch, NY, 11798, (631)491-3234
Involved Party, Union, International Brotherhood of Trade Unions, Local 713, Garden City, NY, 11530, (516)741-5564
Petitioner, Individual
",,"Included: All regular full-time, part-time, pre-diem emergency medical technicians, paramedics, dispatchers and drivers.


Excluded: Mechanics, maintenance employees, security guards and supervisors as defined by the Act.",
R,"Region 18, Minneapolis, Minnesota",18-RC-190472,"R & S TRANSPORT, INC.",Closed,12/28/2016,01/18/2017,"Certific. of Representative",Rochester,MN,9,"Employer, Legal Representative, Griffiths Gregory, DUNLAP & SEEGER P.A., 30 3rd St SE, Suite 400, Rochester, MN, 55904, (507)285-4238
Employer, Additional Service, BRADY TERRY, R & S TRANSPORT, 1725 HWY 14 E, STE B, ROCHESTER, MN, 55906, (507)289-5080
Petitioner, Legal Representative, Louris Timothy, Louris Marshall O'Brien P.A., 120 SOUTH SIXTH STREET, CANADIAN PACIFIC PLAZA, SUITE 2400, MINNEAPOLIS, MN, 55402-1803, (612)333-5831
Employer, Employer, R & S TRANSPORT, INC., ROCHESTER, MN, 55906-3528
Petitioner, Union, AMALGAMATED TRANSIT UNION, LOCAL 1005, MINNEAPOLIS, MN, 55414-1088, (612)379-2914
","AMALGAMATED TRANSIT UNION, LOCAL 1005","ZIPS Para-Transit Drivers",8
R,"Region 04, Philadelphia, Pennsylvania",04-RC-190509,"Philadelphia Post-Acute Partners, LLC, d/b/a Good Shepherd Penn Partners",Closed,12/28/2016,02/06/2017,"Certification of Results",Philadelphia,PA,75,"Employer, Legal Representative, Johns Daniel, Ballard, Spahr, LLP, 1735 Market Street, 51st Floor, Philadelphia, PA, 19103-7599, (215)665-4722
Employer, Legal Representative, Kindig Kelly, Ballard, Spahr, LLP, 1735 Market Street, 51st Floor, Philadelphia, PA, 19103-7599, (215)665-7252
Petitioner, Legal Representative, Leshinski Lisa, Freedman & Lorry, P.C., 1601 Market St Ste 1500, Philadelphia, PA, 19103-2316, (215)931-2557
Petitioner, Union, District 1199C, National Union of Hospital and Health Care Employees, AFSCME, AFL-CIO, Philadelphia, PA, 19107
Employer, Employer, Philadelphia Post-Acute Partners, LLC, d/b/a Good Shepherd Penn Partners, Philadelphia, PA, 19146-1414, (215)893-2578
",,"Included: All full-time and regular part-time CNAs and unit clerks (including patient ambassadors) employed by the Employer at the 1800 Lombard Street location. 

Excluded: All other employees, office clericals, managerial employees, guards and supervisors as defined by the Act.",91
R,"Region 21, Los Angeles, California",21-RC-190486,"AMERICAN MEDICAL RESPONSE OF SOUTHERN CALIFORNIA",Closed,12/28/2016,02/28/2017,"Certific. of Representative","SAN DIEGO",CA,302,"Intervenor, Legal Representative, Shiffrin Joshua, Bredhoff & Kaiser PLLC, BREDHOFF & KAISER, 805 15th St NW Ste 1000, Washington, DC, 20005-2286, (202)842-2600
Intervenor, Additional Service, Johnson Patrick, Bredhoff & Kaiser PLLC, 815 15th Street NW, Suite 1000, Washington, DC, 20005, (202)842-2600
Employer, Legal Representative, Rowekamp Scott, 6363 South Fiddler's Green Circle, Suite 1400, Greenwood Village, CO, 80111, (303)495-1235
Intervenor, Legal Representative, Perez-Lopez Thomas, BREDHOFF & KAISER, PLLC, 805 15th Stret N. W., Washington,, DC, 20005, (202)842-2600
Employer, Employer, RURAL/METRO OF SAN DIEGO, INC., SAN DIEGO, CA, 92123-6502
Petitioner, Union, SAN DIEGO EMERGENCY MEDICAL SERVICES ASSOCIATION, El Cajon, CA, 92020-2318
Intervenor, Union, International Association of EMT's and Paramedics (IAEP), QUINCY, MA, 02169-4213, (617)376-7237
Intervenor, Union, NATIONAL EMS ASSOCIATION (NEMSA), MODESTO, CA, 95354-0919
","SAN DIEGO EMERGENCY MEDICAL SERVICES ASSOCIATION","Included: All Emergency Medical Technicians-Paramedics (EMT-P) and Emergency Medical Technicians (EMT) employed by the Employer and its operatios in San Diego County.

Excluded: All other employees, professional employees, office clerical employees, guards, and supervisors as defined in the National Labor Relations Act.",289
R,"Region 02, New York, New York",02-RC-190401,"Cablevision of Rockland/Ramapo, LLC",Closed,12/27/2016,01/17/2017,"Withdrawal Non-adjusted","West Nyack",NY,68,"Employer, Legal Representative, Frank Erica, Kauff McGuire & Margolis, LLP, 950 Third Avenue, 14th Floor, New York, NY, 10022, (212)909-0712
Employer, Legal Representative, Silverstein Harlan, KAUFF, MCGUIRE & MARGOLIS, LLP, 950 Third Avenue, 14th Floor, New York, NY, 10022, (212)909-0702
Employer, Employer, CSC Holdings, LLC, BETHPAGE, NY, 11714-3533, (718)861-7247
Petitioner, Union, Communications Workers of America, AFL-CIO, New York, NY, 10005-1728
",,"Included:  All full time and regular part time technicians, including field service technicians, quality control field service technicians, outside plant technicians and construction technicians, employed by the employer at its facility 235 West Nyack Road, West Nyack, NY  10994.

Excluded:  All other employees, confidential employees, guards and supervisors  as defined by the Act.",
R,"Region 01, Boston, Massachusetts",01-RD-190407,"MCI COMMUNICATIONS SERVICES, INC.",Closed,12/27/2016,01/19/2017,"Certification of Results",ANDOVER,ME,6,"Involved Party, Legal Representative, O'CONNELL ALFRED, PYLE ROME EHRENBERG PC, 2 LIBERTY SQUARE, 10TH FLOOR, BOSTON, MA, 02109, (617)367-7200
Employer, Legal Representative, Telegen Arthur, Seyfarth Shaw LLP, Two Seaport Lane, Suite 1200, Boston, MA, 02210, (617)946-4949
Petitioner, Individual
Involved Party, Union, INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 2327, Augusta, ME, 04330-7852, (207)623-2901
Employer, Employer, MCI COMMUNICATIONS SERVICES, INC., Boston, MA, 02110-2763, (617)743-2336
","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 2327","INCLUDED:  ALL FULL-TIME AND REGULAR PART-TIME TELECOMMUNICATIONS TECHNICIANS EMPLOYED BY THE EMPLOYER AT IT'S ANDOVER, MAINE LOCATION.

EXCLUDED:  ALL OTHER EMPLOYEES, GUARDS, AND SUPERVISORS AS DESCRIBED IN THE ACT.",6
R,"Region 04, Philadelphia, Pennsylvania",04-RC-190406,"XPO Logistics Freight, Inc.",Closed,12/27/2016,02/23/2017,"Certification of Results","Glen Mills",PA,28,"Petitioner, Legal Representative, Geren Lance, Freedman & Lorry, P.C., 1601 Market Street, Suite 2500, Philadelphia, PA, 19103-2302, (215)931-2573
Employer, Legal Representative, Brown Richard, Constangy, Brooks, Smith & Prophete, LLP, TWO CHASE CORPORATE DRIVE, SUITE 120, BIRMINGHAM, AL, 35244, (205)226-5461
Petitioner, Union, Teamsters Local Union 312, Chester, PA, 19013-3908
Employer, Employer, XPO Logistics, Inc., Glen Mills, PA, 19342-1042, (856)786-7211
",,"Included: All full time and regular part time line haul drivers employed by the Employer at its Glen Mills, Pennsylvania facility.

Excluded: All other employees, dock employees, maintenance employees, office clericals, guards and supervisors within the meaning of the Act.",28
R,"Region 04, Philadelphia, Pennsylvania",04-RC-190417,"Edwards Electric & Telecom, Inc.",Closed,12/27/2016,07/31/2017,"Withdrawal Non-adjusted",Stevens,PA,15,"Petitioner, Legal Representative, Holroyd Stephen,  Jennings Sigmond P.C., 1835 Market Street, Suite 2800, Philadelphia, PA, 19103, (215)351-0670
Employer, Legal Representative, Davies Thomas, Harmon & Davies, P.C., 2306 Columbia Avenue, Lancaster, PA, 17603-4108, (717)291-2236
Petitioner, Union, International Brotherhood of Electrical Workers Local Union 743 a/w International Brotherhood of Electrical Workers, AFL-CIO, Reading, PA, 19608-1753, (610)777-3100
Employer, Employer, Edwards Electric & Telecom, Inc., Stevens, PA, 17578-9511, (717)336-7188
",,"Included: All full time and regular part time electrical construction employees and maintenance emplopyees employed by the Employer at its 30 Park St., Stevens, PA facility.

Excluded:  All other employees, office clerical employees, truck drivers, guards and supervisors as defined in the Act.",
R,"Region 21, Los Angeles, California",21-RD-190442,"KAG West, LLC",Closed,12/27/2016,01/10/2017,"Withdrawal Non-adjusted","Long Beach",CA,200,"Involved Party, Legal Representative, GOLDBERG DEBRA, General Teamsters, Airline, Aerospace and Allied Employees, Warehousemen, Drivers, Construction, Rock and Sand, Local 986, International Brotherhood of Teamsters, 1198 DURFEE AVENUE, SOUTH EL MONTE, CA, 91733-4412, (626)350-9860
Employer, Legal Representative, YAMINI LIAT, 555 South Flower Street, 50th Floor, Los Angeles, CA, 90071, (213)489-3939
Employer, Legal Representative, Ferrell Michael, Jones Day, 77 W. Wacker Dr., Ste. 3500, Chicago, IL, 60601, (312)269-4226
Involved Party, Union, Teamsters, Local 986, South El Monte, CA, 91733-4412, (626)350-9860
Employer, Employer, KAG West, LLC, Long Beach, CA, 90805-1879, (800)643-4545
Petitioner, Individual
",,"Included: All drivers and mechanics working at or out of the Employer's facilities currently located at 3201 E.69th Street, Long Beach, CA 90805; 2329 S. Lilac Avenue, Bloomington, CA 92316; 16140 Raymer Street, Van Nuys, CA 91406; 9950 San Diego Mission Road, San Diego, CA 92108; 601 S. Vail Avenue, Montebello, CA 90640; 5345 Overland Avenue, San Diego, CA 92123; and 1501 Chapin Road, Montebello, CA 90640 

Excluded: All other employees, office clerical employees, professional employees, managerial employees, guards, and supervisors as defined by the Act.",
R,"Region 04, Philadelphia, Pennsylvania",04-RC-190464,"Rastelli Brothers, Inc. d/b/a Rastelli Foods",Closed,12/27/2016,01/31/2017,"Certification of Results",Swedesboro,NJ,11,"Employer, Legal Representative, Hofmann Joseph, Stevens and Lee, P.C., 51 S. Duke Street, Lancaster, PA, 17602-3573, (717)399-6643
Petitioner, Legal Representative, Sweeney Ryan, Cleary, Josem & Trigiani, LLP, 325 Chestnut Street, Suite 200, Philadelphia, PA, 19106, (215)732-0101
Employer, Employer, Rastelli Brothers, Inc. d/b/a Rastelli Foods, Swedesboro, NJ, 08085, (856)803-1100
Petitioner, Union, International Brotherhood of Teamsters Local Union No. 500, Philadelphia, PA, 19134-6311
Intervenor, Union, International Brotherhood of Teamsters, Local 676, Collingswood, NJ, 08108, (856)964-2101
",,"Included:  All mechanics, electricians, and Maintenance employees.

Excluded:  Office clerical, warehousemen, drivers, guards and supervisors.",12
